bin_low_edge,contents,binerror,xtitle,binlabel
2.5,0.0,0.0,,
3.5,0.0,0.1533195,,
4.5,0.0,0.1533195,,
5.5,0.0,0.1533195,,
6.5,0.0,0.1533195,,
7.5,0.0,0.1533195,,
8.5,0.0,0.1533195,,
9.5,0.0,0.1533195,,
10.5,0.0,0.1533195,,
11.5,0.0,0.1533195,,
12.5,0.0,0.1533195,,
13.5,0.0,0.1533195,,
14.5,0.0,0.1533195,,
15.5,0.0,0.1533195,,
16.5,0.0,0.1533195,,
17.5,0.0,0.1533195,,
18.5,0.0,0.1533195,,
19.5,0.0,0.1533195,,
20.5,0.0,0.1533195,,
21.5,0.0,0.1533195,,
22.5,0.0,0.1533195,,
23.5,0.0,0.1533195,,
24.5,0.0,0.1533195,,
25.5,0.0,0.1533195,,
26.5,0.0,0.1533195,,
27.5,0.0,0.1533195,,
28.5,0.0,0.1533195,,
29.5,0.0,0.1533195,,
30.5,0.0,0.1533195,,
31.5,0.0,0.1533195,,
32.5,0.0,0.1533195,,
33.5,0.0,0.1533195,,
34.5,0.0,0.1533195,,
35.5,0.0,0.1533195,,
36.5,0.0,0.1533195,,
37.5,0.0,0.1533195,,
38.5,0.0,0.1533195,,
39.5,0.0,0.1533195,,
40.5,0.0,0.1533195,,
41.5,0.0,0.1533195,,
42.5,0.0,0.1533195,,
43.5,0.0,0.1533195,,
44.5,0.0,0.1533195,,
45.5,0.0,0.1533195,,
46.5,0.0,0.1533195,,
47.5,0.0,0.1533195,,
48.5,0.0,0.1533195,,
49.5,0.0,0.1533195,,
50.5,0.0,0.1533195,,
51.5,0.0,0.1533195,,
52.5,0.0,0.1533195,,
53.5,0.0,0.1533195,,
54.5,0.0,0.1533195,,
55.5,0.0,0.1533195,,
56.5,0.0,0.1533195,,
57.5,0.0,0.1533195,,
58.5,0.0,0.1533195,,
59.5,0.0,0.1533195,,
60.5,0.0,0.1533195,,
61.5,0.0,0.0,,
