bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,,
-0.5,0.0,0.0836585,,
0.5,0.375,0.14947600000000003,,
1.5,0.0,0.057456,,
2.5,0.18181818181818182,0.11057900000000001,,
3.5,0.0,0.0437425,,
4.5,0.09090909090909091,0.0919855,,
5.5,0.0,0.037736,,
6.5,0.07692307692307693,0.0803025,,
7.5,0.0,0.037736,,
8.5,0.0,0.037736,,
9.5,0.0,0.037736,,
10.5,0.0,0.037736,,
11.5,0.3076923076923077,0.11711949999999999,,
12.5,0.23076923076923078,0.109069,,
13.5,0.0,0.037736,,
14.5,0.07692307692307693,0.0803025,,
15.5,0.23076923076923078,0.109069,,
16.5,0.0,0.047524,,
17.5,0.0,0.047524,,
18.5,0.0,0.047524,,
19.5,0.0,0.047524,,
20.5,0.0,0.0836585,,
21.5,0.0,0.120082,,
22.5,0.0,0.120082,,
23.5,0.0,0.120082,,
24.5,0.0,0.0,,
