bin_low_edge,contents,binerror,xtitle,binlabel
1.5,0.0,0.0,,
2.5,0.0,0.211325,,
3.5,0.0,0.211325,,
4.5,0.0,0.211325,,
5.5,0.0,0.211325,,
6.5,0.0,0.211325,,
7.5,0.0,0.211325,,
8.5,0.0,0.211325,,
9.5,0.0,0.211325,,
10.5,0.0,0.211325,,
11.5,0.0,0.211325,,
12.5,1.0,0.21132486540518713,,
13.5,0.0,0.211325,,
14.5,0.0,0.211325,,
15.5,0.0,0.211325,,
16.5,0.0,0.211325,,
17.5,0.0,0.211325,,
18.5,0.0,0.211325,,
19.5,0.0,0.211325,,
20.5,0.0,0.211325,,
21.5,0.0,0.211325,,
22.5,0.0,0.211325,,
23.5,1.0,0.21132486540518713,,
24.5,0.0,0.211325,,
25.5,0.0,0.211325,,
26.5,0.0,0.211325,,
27.5,0.0,0.211325,,
28.5,0.0,0.211325,,
29.5,1.0,0.21132486540518713,,
30.5,1.0,0.21132486540518713,,
31.5,0.0,0.211325,,
32.5,0.0,0.211325,,
33.5,0.0,0.211325,,
34.5,0.0,0.211325,,
35.5,1.0,0.21132486540518713,,
36.5,1.0,0.21132486540518713,,
37.5,0.0,0.211325,,
38.5,0.0,0.211325,,
39.5,0.0,0.211325,,
40.5,0.0,0.211325,,
41.5,0.0,0.211325,,
42.5,0.0,0.211325,,
43.5,0.0,0.211325,,
44.5,1.0,0.21132486540518713,,
45.5,0.0,0.211325,,
46.5,1.0,0.21132486540518713,,
47.5,0.0,0.211325,,
48.5,0.0,0.211325,,
49.5,0.0,0.0,,
