bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,hamming distance,
-0.5,0.7197802197802199,0.06288748979263516,hamming distance,
0.5,0.0,0.0,hamming distance,
1.5,0.0,0.0,hamming distance,
2.5,0.0,0.0,hamming distance,
3.5,0.02197802197802198,0.01098901098901099,hamming distance,
4.5,0.049450549450549455,0.016483516483516484,hamming distance,
5.5,0.005494505494505495,0.005494505494505495,hamming distance,
6.5,0.01098901098901099,0.007770404188863161,hamming distance,
7.5,0.0,0.0,hamming distance,
8.5,0.01098901098901099,0.007770404188863161,hamming distance,
9.5,0.04395604395604396,0.015540808377726322,hamming distance,
10.5,0.02197802197802198,0.01098901098901099,hamming distance,
11.5,0.016483516483516484,0.009516762678949877,hamming distance,
12.5,0.0,0.0,hamming distance,
13.5,0.005494505494505495,0.005494505494505495,hamming distance,
14.5,0.01098901098901099,0.007770404188863161,hamming distance,
15.5,0.005494505494505495,0.005494505494505495,hamming distance,
16.5,0.0,0.0,hamming distance,
17.5,0.027472527472527476,0.012286087788460385,hamming distance,
18.5,0.0,0.0,hamming distance,
19.5,0.005494505494505495,0.005494505494505495,hamming distance,
20.5,0.005494505494505495,0.005494505494505495,hamming distance,
21.5,0.0,0.0,hamming distance,
22.5,0.016483516483516484,0.009516762678949877,hamming distance,
23.5,0.0,0.0,hamming distance,
24.5,0.01098901098901099,0.007770404188863161,hamming distance,
25.5,0.0,0.0,hamming distance,
26.5,0.0,0.0,hamming distance,
27.5,0.0,0.0,hamming distance,
28.5,0.0,0.0,hamming distance,
29.5,0.0,0.0,hamming distance,
30.5,0.01098901098901099,0.007770404188863161,hamming distance,
31.5,0.0,0.0,hamming distance,
