bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,hamming distance,
-0.5,0.7000000000000001,0.05916079783099616,hamming distance,
0.5,0.065,0.018027756377319945,hamming distance,
1.5,0.09,0.021213203435596423,hamming distance,
2.5,0.04,0.01414213562373095,hamming distance,
3.5,0.045,0.015000000000000001,hamming distance,
4.5,0.04,0.01414213562373095,hamming distance,
5.5,0.005,0.005,hamming distance,
6.5,0.005,0.005,hamming distance,
7.5,0.0,0.0,hamming distance,
8.5,0.0,0.0,hamming distance,
9.5,0.0,0.0,hamming distance,
10.5,0.01,0.007071067811865475,hamming distance,
11.5,0.0,0.0,hamming distance,
