bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,hamming distance,
-0.5,0.5851063829787234,0.05578770468990168,hamming distance,
0.5,0.14893617021276595,0.028146290543240325,hamming distance,
1.5,0.11702127659574468,0.0249490199990608,hamming distance,
2.5,0.06914893617021277,0.019178464231191433,hamming distance,
3.5,0.005319148936170213,0.005319148936170213,hamming distance,
4.5,0.0425531914893617,0.015044825131628671,hamming distance,
5.5,0.0,0.0,hamming distance,
6.5,0.010638297872340425,0.0075224125658143355,hamming distance,
7.5,0.0,0.0,hamming distance,
8.5,0.010638297872340425,0.0075224125658143355,hamming distance,
9.5,0.0,0.0,hamming distance,
10.5,0.005319148936170213,0.005319148936170213,hamming distance,
11.5,0.005319148936170213,0.005319148936170213,hamming distance,
12.5,0.0,0.0,hamming distance,
