bin_low_edge,contents,binerror,xtitle,binlabel
186.5,0.0,0.0,,
187.5,0.0,0.211325,,
188.5,0.0,0.211325,,
189.5,1.0,0.21132486540518713,,
190.5,1.0,0.21132486540518713,,
191.5,0.0,0.211325,,
192.5,0.0,0.211325,,
193.5,1.0,0.21132486540518713,,
194.5,0.0,0.211325,,
195.5,0.0,0.211325,,
196.5,0.0,0.0726245,,
197.5,0.0,0.0726245,,
198.5,0.0,0.0726245,,
199.5,0.0,0.0726245,,
200.5,0.0,0.0726245,,
201.5,0.0,0.0726245,,
202.5,0.1111111111111111,0.10756399999999999,,
203.5,0.0,0.052021,,
204.5,0.0,0.052021,,
205.5,0.1111111111111111,0.10756399999999999,,
206.5,0.2222222222222222,0.1277575,,
207.5,0.0,0.052021,,
208.5,0.2222222222222222,0.1277575,,
209.5,0.0,0.052021,,
210.5,0.1111111111111111,0.10756399999999999,,
211.5,0.0,0.037736,,
212.5,0.3076923076923077,0.11711949999999999,,
213.5,0.07692307692307693,0.0803025,,
214.5,0.0,0.0353115,,
215.5,0.0,0.0353115,,
216.5,0.0,0.0353115,,
217.5,0.0,0.0353115,,
218.5,0.0,0.0353115,,
219.5,0.07142857142857142,0.075498,,
220.5,0.0,0.0353115,,
221.5,0.14285714285714285,0.09178199999999999,,
222.5,0.0,0.0353115,,
223.5,0.0,0.0353115,,
224.5,0.0,0.0353115,,
225.5,0.0,0.0353115,,
226.5,0.0,0.0353115,,
227.5,0.0,0.0353115,,
228.5,0.0,0.0353115,,
229.5,0.0,0.0353115,,
230.5,0.14285714285714285,0.09178199999999999,,
231.5,0.0,0.0353115,,
232.5,0.07142857142857142,0.075498,,
233.5,0.21428571428571427,0.1032435,,
234.5,0.0,0.0353115,,
235.5,0.14285714285714285,0.09178199999999999,,
236.5,0.07142857142857142,0.075498,,
237.5,0.0,0.0353115,,
238.5,0.0,0.0353115,,
239.5,0.0,0.0353115,,
240.5,0.0,0.0353115,,
241.5,0.07142857142857142,0.075498,,
242.5,0.14285714285714285,0.09178199999999999,,
243.5,0.07142857142857142,0.075498,,
244.5,0.0,0.0353115,,
245.5,0.0,0.0353115,,
246.5,0.14285714285714285,0.09178199999999999,,
247.5,0.14285714285714285,0.09178199999999999,,
248.5,0.0,0.0353115,,
249.5,0.07142857142857142,0.075498,,
250.5,0.0,0.0353115,,
251.5,0.14285714285714285,0.09178199999999999,,
252.5,0.14285714285714285,0.09178199999999999,,
253.5,0.07142857142857142,0.075498,,
254.5,0.0,0.0353115,,
255.5,0.07142857142857142,0.075498,,
256.5,0.21428571428571427,0.1032435,,
257.5,0.0,0.0353115,,
258.5,0.07142857142857142,0.075498,,
259.5,0.0,0.0353115,,
260.5,0.0,0.0353115,,
261.5,0.21428571428571427,0.1032435,,
262.5,0.14285714285714285,0.09178199999999999,,
263.5,0.07142857142857142,0.075498,,
264.5,0.0,0.0353115,,
265.5,0.0,0.0353115,,
266.5,0.0,0.0353115,,
267.5,0.14285714285714285,0.09178199999999999,,
268.5,0.0,0.0353115,,
269.5,0.21428571428571427,0.1032435,,
270.5,0.0,0.0353115,,
271.5,0.07142857142857142,0.075498,,
272.5,0.0,0.0353115,,
273.5,0.0,0.0353115,,
274.5,0.0,0.0353115,,
275.5,0.07142857142857142,0.075498,,
276.5,0.0,0.0353115,,
277.5,0.5714285714285714,0.1199585,,
278.5,0.0,0.0353115,,
279.5,0.0,0.0353115,,
280.5,0.0,0.0353115,,
281.5,0.14285714285714285,0.09178199999999999,,
282.5,0.2857142857142857,0.11135400000000001,,
283.5,0.0,0.0353115,,
284.5,0.0,0.0353115,,
285.5,0.0,0.0353115,,
286.5,0.0,0.0353115,,
287.5,0.14285714285714285,0.09178199999999999,,
288.5,0.0,0.0353115,,
289.5,0.21428571428571427,0.1032435,,
290.5,0.0,0.0353115,,
291.5,0.21428571428571427,0.1032435,,
292.5,0.07142857142857142,0.075498,,
293.5,0.14285714285714285,0.09178199999999999,,
294.5,0.0,0.047524,,
295.5,0.0,0.0,,
