bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,,
-0.5,0.07692307692307693,0.0803025,,
0.5,0.0,0.037736,,
1.5,0.0,0.037736,,
2.5,0.23076923076923078,0.109069,,
3.5,0.07692307692307693,0.0803025,,
4.5,0.0,0.037736,,
5.5,0.0,0.037736,,
6.5,0.0,0.037736,,
7.5,0.15384615384615385,0.0973185,,
8.5,0.0,0.037736,,
9.5,0.0,0.037736,,
10.5,0.0,0.037736,,
11.5,0.0,0.037736,,
12.5,0.0,0.037736,,
13.5,0.0,0.037736,,
14.5,0.0,0.037736,,
15.5,0.0,0.037736,,
16.5,0.0,0.037736,,
17.5,0.0,0.037736,,
18.5,0.15384615384615385,0.0973185,,
19.5,0.07692307692307693,0.0803025,,
20.5,0.23076923076923078,0.109069,,
21.5,0.23076923076923078,0.109069,,
22.5,0.07692307692307693,0.0803025,,
23.5,0.0,0.037736,,
24.5,0.15384615384615385,0.0973185,,
25.5,0.07692307692307693,0.0803025,,
26.5,0.15384615384615385,0.0973185,,
27.5,0.0,0.037736,,
28.5,0.0,0.037736,,
29.5,0.0,0.037736,,
30.5,0.0,0.037736,,
31.5,0.0,0.037736,,
32.5,0.07692307692307693,0.0803025,,
33.5,0.0,0.037736,,
34.5,0.0,0.037736,,
35.5,0.0,0.037736,,
36.5,0.0,0.037736,,
37.5,0.07692307692307693,0.0803025,,
38.5,0.07692307692307693,0.0803025,,
39.5,0.0,0.037736,,
40.5,0.0,0.037736,,
41.5,0.07692307692307693,0.0803025,,
42.5,0.0,0.037736,,
43.5,0.0,0.037736,,
44.5,0.07692307692307693,0.0803025,,
45.5,0.0,0.037736,,
46.5,0.0,0.037736,,
47.5,0.0,0.037736,,
48.5,0.0,0.037736,,
49.5,0.0,0.037736,,
50.5,0.0,0.037736,,
51.5,0.07692307692307693,0.0803025,,
52.5,0.0,0.037736,,
53.5,0.0,0.037736,,
54.5,0.0,0.037736,,
55.5,0.0,0.037736,,
56.5,0.0,0.037736,,
57.5,0.0,0.037736,,
58.5,0.0,0.037736,,
59.5,0.0,0.037736,,
60.5,0.15384615384615385,0.0973185,,
61.5,0.0,0.037736,,
62.5,0.0,0.037736,,
63.5,0.0,0.037736,,
64.5,0.0,0.037736,,
65.5,0.3076923076923077,0.11711949999999999,,
66.5,0.0,0.037736,,
67.5,0.07692307692307693,0.0803025,,
68.5,0.0,0.037736,,
69.5,0.23076923076923078,0.109069,,
70.5,0.0,0.037736,,
71.5,0.0,0.037736,,
72.5,0.0,0.037736,,
73.5,0.0,0.037736,,
74.5,0.0,0.037736,,
75.5,0.0,0.037736,,
76.5,0.07692307692307693,0.0803025,,
77.5,0.0,0.037736,,
78.5,0.23076923076923078,0.109069,,
79.5,0.3076923076923077,0.11711949999999999,,
80.5,0.0,0.037736,,
81.5,0.0,0.037736,,
82.5,0.0,0.037736,,
83.5,0.07692307692307693,0.0803025,,
84.5,0.0,0.037736,,
85.5,0.0,0.037736,,
86.5,0.0,0.037736,,
87.5,0.0,0.037736,,
88.5,0.0,0.037736,,
89.5,0.07692307692307693,0.0803025,,
90.5,0.0,0.037736,,
91.5,0.0,0.037736,,
92.5,0.0,0.037736,,
93.5,0.0,0.037736,,
94.5,0.0,0.037736,,
95.5,0.0,0.037736,,
96.5,0.07692307692307693,0.0803025,,
97.5,0.0,0.037736,,
98.5,0.3076923076923077,0.11711949999999999,,
99.5,0.0,0.037736,,
100.5,0.15384615384615385,0.0973185,,
101.5,0.0,0.037736,,
102.5,0.0,0.037736,,
103.5,0.0,0.037736,,
104.5,0.0,0.037736,,
105.5,0.0,0.037736,,
106.5,0.3076923076923077,0.11711949999999999,,
107.5,0.07692307692307693,0.0803025,,
108.5,0.15384615384615385,0.0973185,,
109.5,0.0,0.037736,,
110.5,0.07692307692307693,0.0803025,,
111.5,0.0,0.037736,,
112.5,0.07692307692307693,0.0803025,,
113.5,0.0,0.037736,,
114.5,0.07692307692307693,0.0803025,,
115.5,0.0,0.037736,,
116.5,0.0,0.037736,,
117.5,0.6153846153846154,0.12219449999999998,,
118.5,0.0,0.037736,,
119.5,0.07692307692307693,0.0803025,,
120.5,0.0,0.037736,,
121.5,0.0,0.037736,,
122.5,0.07692307692307693,0.0803025,,
123.5,0.07692307692307693,0.0803025,,
124.5,0.0,0.037736,,
125.5,0.0,0.037736,,
126.5,0.15384615384615385,0.0973185,,
127.5,0.07692307692307693,0.0803025,,
128.5,0.07692307692307693,0.0803025,,
129.5,0.0,0.037736,,
130.5,0.07692307692307693,0.0803025,,
131.5,0.07692307692307693,0.0803025,,
132.5,0.0,0.037736,,
133.5,0.07692307692307693,0.0803025,,
134.5,0.0,0.037736,,
135.5,0.0,0.037736,,
136.5,0.0,0.037736,,
137.5,0.0,0.037736,,
138.5,0.0,0.037736,,
139.5,0.07692307692307693,0.0803025,,
140.5,0.0,0.037736,,
141.5,0.0,0.037736,,
142.5,0.23076923076923078,0.109069,,
143.5,0.0,0.037736,,
144.5,0.0,0.037736,,
145.5,0.0,0.037736,,
146.5,0.07692307692307693,0.0803025,,
147.5,0.0,0.037736,,
148.5,0.15384615384615385,0.0973185,,
149.5,0.0,0.037736,,
150.5,0.0,0.037736,,
151.5,0.0,0.037736,,
152.5,0.0,0.037736,,
153.5,0.0,0.037736,,
154.5,0.0,0.037736,,
155.5,0.0,0.037736,,
156.5,0.0,0.037736,,
157.5,0.0,0.037736,,
158.5,0.0,0.037736,,
159.5,0.23076923076923078,0.109069,,
160.5,0.07692307692307693,0.0803025,,
161.5,0.07692307692307693,0.0803025,,
162.5,0.0,0.037736,,
163.5,0.0,0.037736,,
164.5,0.23076923076923078,0.109069,,
165.5,0.0,0.037736,,
166.5,0.0,0.037736,,
167.5,0.0,0.037736,,
168.5,0.0,0.037736,,
169.5,0.0,0.037736,,
170.5,0.0,0.037736,,
171.5,0.15384615384615385,0.0973185,,
172.5,0.0,0.037736,,
173.5,0.0,0.037736,,
174.5,0.0,0.037736,,
175.5,0.0,0.037736,,
176.5,0.0,0.037736,,
177.5,0.0,0.037736,,
178.5,0.0,0.037736,,
179.5,0.0,0.037736,,
180.5,0.0,0.037736,,
181.5,0.0,0.037736,,
182.5,0.0,0.037736,,
183.5,0.15384615384615385,0.0973185,,
184.5,0.6923076923076923,0.11711949999999999,,
185.5,0.0,0.037736,,
186.5,0.07692307692307693,0.0803025,,
187.5,0.15384615384615385,0.0973185,,
188.5,0.15384615384615385,0.0973185,,
189.5,0.0,0.037736,,
190.5,0.07692307692307693,0.0803025,,
191.5,0.0,0.037736,,
192.5,0.38461538461538464,0.12219450000000001,,
193.5,0.3076923076923077,0.11711949999999999,,
194.5,0.0,0.037736,,
195.5,0.23076923076923078,0.109069,,
196.5,0.0,0.037736,,
197.5,0.0,0.037736,,
198.5,0.0,0.037736,,
199.5,0.9230769230769231,0.0803025,,
200.5,0.0,0.037736,,
201.5,0.15384615384615385,0.0973185,,
202.5,0.3076923076923077,0.11711949999999999,,
203.5,0.38461538461538464,0.12219450000000001,,
204.5,0.07692307692307693,0.0803025,,
205.5,0.07692307692307693,0.0803025,,
206.5,0.23076923076923078,0.109069,,
207.5,0.0,0.037736,,
208.5,0.5384615384615384,0.12465499999999999,,
209.5,0.0,0.037736,,
210.5,0.15384615384615385,0.0973185,,
211.5,0.07692307692307693,0.0803025,,
212.5,0.0,0.037736,,
213.5,0.23076923076923078,0.109069,,
214.5,0.0,0.037736,,
215.5,0.0,0.037736,,
216.5,0.0,0.037736,,
217.5,0.3076923076923077,0.11711949999999999,,
218.5,0.3076923076923077,0.11711949999999999,,
219.5,0.15384615384615385,0.0973185,,
220.5,0.0,0.037736,,
221.5,0.0,0.037736,,
222.5,0.0,0.037736,,
223.5,0.0,0.037736,,
224.5,0.46153846153846156,0.12465499999999999,,
225.5,0.6153846153846154,0.12219449999999998,,
226.5,0.23076923076923078,0.109069,,
227.5,0.15384615384615385,0.0973185,,
228.5,0.0,0.037736,,
229.5,0.07692307692307693,0.0803025,,
230.5,0.15384615384615385,0.0973185,,
231.5,0.07692307692307693,0.0803025,,
232.5,0.38461538461538464,0.12219450000000001,,
233.5,0.3076923076923077,0.11711949999999999,,
234.5,0.07692307692307693,0.0803025,,
235.5,0.5384615384615384,0.12465499999999999,,
236.5,0.0,0.037736,,
237.5,0.3076923076923077,0.11711949999999999,,
238.5,0.07692307692307693,0.0803025,,
239.5,0.07692307692307693,0.0803025,,
240.5,0.0,0.037736,,
241.5,0.3076923076923077,0.11711949999999999,,
242.5,0.0,0.037736,,
243.5,0.07692307692307693,0.0803025,,
244.5,0.07692307692307693,0.0803025,,
245.5,0.0,0.037736,,
246.5,0.0,0.037736,,
247.5,0.15384615384615385,0.0973185,,
248.5,0.07692307692307693,0.0803025,,
249.5,0.23076923076923078,0.109069,,
250.5,0.07692307692307693,0.0803025,,
251.5,0.0,0.037736,,
252.5,0.0,0.037736,,
253.5,0.0,0.037736,,
254.5,0.0,0.037736,,
255.5,0.15384615384615385,0.0973185,,
256.5,0.0,0.037736,,
257.5,0.07692307692307693,0.0803025,,
258.5,0.0,0.037736,,
259.5,0.0,0.037736,,
260.5,0.23076923076923078,0.109069,,
261.5,0.23076923076923078,0.109069,,
262.5,0.0,0.037736,,
263.5,0.0,0.037736,,
264.5,0.07692307692307693,0.0803025,,
265.5,0.23076923076923078,0.109069,,
266.5,0.0,0.037736,,
267.5,0.0,0.037736,,
268.5,0.0,0.037736,,
269.5,0.0,0.037736,,
270.5,0.0,0.037736,,
271.5,0.15384615384615385,0.0973185,,
272.5,0.3076923076923077,0.11711949999999999,,
273.5,0.0,0.037736,,
274.5,0.0,0.037736,,
275.5,0.5384615384615384,0.12465499999999999,,
276.5,0.07692307692307693,0.0803025,,
277.5,0.0,0.037736,,
278.5,0.0,0.037736,,
279.5,0.0,0.037736,,
280.5,0.07692307692307693,0.0803025,,
281.5,0.0,0.037736,,
282.5,0.38461538461538464,0.12219450000000001,,
283.5,0.0,0.037736,,
284.5,0.0,0.037736,,
285.5,0.0,0.037736,,
286.5,0.0,0.037736,,
287.5,0.0,0.037736,,
288.5,0.15384615384615385,0.0973185,,
289.5,0.0,0.037736,,
290.5,0.15384615384615385,0.0973185,,
291.5,0.0,0.037736,,
292.5,0.5833333333333334,0.1278825,,
293.5,0.0,0.040518,,
294.5,0.09090909090909091,0.0919855,,
295.5,0.0,0.0,,
