bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,,
-0.5,0.0,0.1533195,,
0.5,1.0,0.15331936282468267,,
1.5,0.0,0.1533195,,
2.5,0.0,0.120082,,
3.5,0.3333333333333333,0.210199,,
4.5,0.0,0.120082,,
5.5,0.0,0.120082,,
6.5,0.0,0.120082,,
7.5,0.3333333333333333,0.210199,,
8.5,0.3333333333333333,0.210199,,
9.5,0.0,0.120082,,
10.5,0.0,0.211325,,
11.5,0.0,0.211325,,
12.5,0.0,0.211325,,
13.5,0.0,0.211325,,
14.5,0.0,0.211325,,
15.5,1.0,0.21132486540518713,,
16.5,1.0,0.21132486540518713,,
17.5,0.0,0.211325,,
18.5,0.0,0.211325,,
19.5,0.0,0.0,,
