bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,,
-0.5,0.0,0.03129,,
0.5,0.25,0.1012055,,
1.5,0.1875,0.0931975,,
2.5,0.3125,0.107023,,
3.5,0.0625,0.067419,,
4.5,0.0,0.03129,,
5.5,0.058823529411764705,0.063991,,
6.5,0.11764705882352941,0.078343,,
7.5,0.0,0.0296045,,
8.5,0.0,0.0296045,,
9.5,0.4117647058823529,0.10953100000000002,,
10.5,0.0,0.0296045,,
11.5,0.23529411764705882,0.096739,,
12.5,0.0,0.0296045,,
13.5,0.0,0.0296045,,
14.5,0.0,0.0296045,,
15.5,0.0,0.0296045,,
16.5,0.0,0.0296045,,
17.5,0.0,0.0296045,,
18.5,0.0,0.0296045,,
19.5,0.0,0.0296045,,
20.5,0.058823529411764705,0.063991,,
21.5,0.0,0.0296045,,
22.5,0.0,0.0296045,,
23.5,0.0,0.0296045,,
24.5,0.0,0.0296045,,
25.5,0.11764705882352941,0.078343,,
26.5,0.17647058823529413,0.0888455,,
27.5,0.17647058823529413,0.0888455,,
28.5,0.11764705882352941,0.078343,,
29.5,0.058823529411764705,0.063991,,
30.5,0.0,0.0296045,,
31.5,0.0,0.0296045,,
32.5,0.11764705882352941,0.078343,,
33.5,0.0,0.0296045,,
34.5,0.058823529411764705,0.063991,,
35.5,0.0,0.0296045,,
36.5,0.058823529411764705,0.063991,,
37.5,0.0,0.0296045,,
38.5,0.11764705882352941,0.078343,,
39.5,0.23529411764705882,0.096739,,
40.5,0.23529411764705882,0.096739,,
41.5,0.29411764705882354,0.10262049999999999,,
42.5,0.11764705882352941,0.078343,,
43.5,0.47058823529411764,0.11086200000000002,,
44.5,0.11764705882352941,0.078343,,
45.5,0.23529411764705882,0.096739,,
46.5,0.0,0.03129,,
47.5,0.0,0.0,,
