bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,,
-0.5,0.3333333333333333,0.210199,,
0.5,0.0,0.120082,,
1.5,0.0,0.120082,,
2.5,0.14285714285714285,0.129277,,
3.5,0.0,0.052021,,
4.5,0.1111111111111111,0.10756399999999999,,
5.5,0.0,0.052021,,
6.5,0.1111111111111111,0.10756399999999999,,
7.5,0.3333333333333333,0.13964100000000002,,
8.5,0.0,0.052021,,
9.5,0.0,0.052021,,
10.5,0.0,0.052021,,
11.5,0.0,0.052021,,
12.5,0.0,0.052021,,
13.5,0.0,0.052021,,
14.5,0.0,0.052021,,
15.5,0.1111111111111111,0.10756399999999999,,
16.5,0.0,0.052021,,
17.5,0.125,0.11745649999999999,,
18.5,0.0,0.057456,,
19.5,0.0,0.211325,,
20.5,0.0,0.0,,
