bin_low_edge,contents,binerror,xtitle,binlabel
-1.5,0.0,0.0,,
-0.5,18.0,4.242640687119285,,
0.5,7.0,2.6457513110645907,,
1.5,3.0,1.7320508075688772,,
2.5,1.0,1.0,,
3.5,2.0,1.4142135623730951,,
4.5,3.0,1.7320508075688772,,
5.5,1.0,1.0,,
6.5,1.0,1.0,,
7.5,0.0,0.0,,
8.5,1.0,1.0,,
9.5,0.0,0.0,,
10.5,0.0,0.0,,
11.5,0.0,0.0,,
12.5,0.0,0.0,,
13.5,10.0,3.1622776601683795,,
14.5,2.0,1.4142135623730951,,
15.5,0.0,0.0,,
16.5,0.0,0.0,,
17.5,1.0,1.0,,
18.5,1.0,1.0,,
19.5,0.0,0.0,,
20.5,1.0,1.0,,
21.5,0.0,0.0,,
22.5,0.0,0.0,,
23.5,1.0,1.0,,
24.5,0.0,0.0,,
