bin_low_edge,contents,binerror,xtitle,binlabel
-14.5,0.0,0.0,inferred - true,
-13.5,0.005494505494505495,0.005494505494505495,inferred - true,
-12.5,0.0,0.0,inferred - true,
-11.5,0.0,0.0,inferred - true,
-10.5,0.0,0.0,inferred - true,
-9.5,0.0,0.0,inferred - true,
-8.5,0.0,0.0,inferred - true,
-7.5,0.0,0.0,inferred - true,
-6.5,0.0,0.0,inferred - true,
-5.5,0.0,0.0,inferred - true,
-4.5,0.02197802197802198,0.01098901098901099,inferred - true,
-3.5,0.03296703296703297,0.013458734850457022,inferred - true,
-2.5,0.1098901098901099,0.02457217557692077,inferred - true,
-1.5,0.11538461538461539,0.025178987334922198,inferred - true,
-0.5,0.554945054945055,0.05521909681934555,inferred - true,
0.5,0.06593406593406594,0.019033525357899754,inferred - true,
1.5,0.027472527472527476,0.012286087788460385,inferred - true,
2.5,0.01098901098901099,0.007770404188863161,inferred - true,
3.5,0.005494505494505495,0.005494505494505495,inferred - true,
4.5,0.02197802197802198,0.01098901098901099,inferred - true,
5.5,0.005494505494505495,0.005494505494505495,inferred - true,
6.5,0.016483516483516484,0.009516762678949877,inferred - true,
7.5,0.0,0.0,inferred - true,
8.5,0.005494505494505495,0.005494505494505495,inferred - true,
9.5,0.0,0.0,inferred - true,
