bin_low_edge,contents,binerror,xtitle,binlabel
1.5,0.0,0.0,,
2.5,0.0,0.211325,,
3.5,1.0,0.21132486540518713,,
4.5,0.0,0.211325,,
5.5,0.0,0.211325,,
6.5,0.0,0.211325,,
7.5,1.0,0.21132486540518713,,
8.5,1.0,0.21132486540518713,,
9.5,0.0,0.211325,,
10.5,0.0,0.211325,,
11.5,0.0,0.211325,,
12.5,0.0,0.211325,,
13.5,0.0,0.211325,,
14.5,0.0,0.211325,,
15.5,1.0,0.21132486540518713,,
16.5,1.0,0.21132486540518713,,
17.5,0.0,0.211325,,
18.5,0.0,0.211325,,
19.5,0.0,0.211325,,
20.5,1.0,0.21132486540518713,,
21.5,0.0,0.0,,
